Date,Name,Country,BusinessType,BusinessSubType,BreachType,DataType,DataType2,InsideOutside,ThirdParty,ThirdPartyName,TotalAffected,RefPage,UID,XREF1,StockSymbol,DataRecovered,ConsumerLawsuit,ArrestProsecution
2/1/2007,Massachusetts Department of Industrial Accidents,US,Gov,State,Fraud - SE,SSN,NAA,Inside - Malicious,No,,1200,http://attrition.org/dataloss/2007/02/mdia01.html,DL-0556,,No,No,No,Yes
2/2/2007,San Francisco Indian Consulate,US,Gov,Country,Disposal - Documents,NAA,DOB,Outside,No,,?,http://attrition.org/dataloss/2007/02/sfic01.html,DL-0557,,No,Yes,No,No
2/2/2007,Wisconsin Legislative Human Resources Office,US,Gov,State,Stolen Documents,SSN,NAA,Outside,No,,150,http://attrition.org/dataloss/2007/02/wlhro01.html,DL-0558,,No,No,No,No
2/2/2007,University of Missouri,US,Edu,Uni,Hack,SSN,NAA,Outside,No,,1220,http://attrition.org/dataloss/2007/02/mu01.html,DL-0559,,No,No,No,No
2/2/2007,New York Department of State,US,Gov,State,Web,SSN,NAA,Outside,No,,?,http://attrition.org/dataloss/2007/02/nydos01.html,DL-0560,,No,No,No,No
2/2/2007,Birmingham Veterans Affairs Medical Center,US,Gov,Fed,Stolen Media,SSN,NAA,Outside,No,,1835000,http://attrition.org/dataloss/2007/02/bvamc01.html,DL-0561,,No,No,Yes,No
2/3/2007,CTS,US,Biz,Fin,Stolen Computer,SSN,NAA,Outside,No,,800,http://attrition.org/dataloss/2007/02/cts01.html,DL-0562,,No,No,No,No
2/6/2007,New York Department of Labor,US,Gov,State,Stolen Documents,?,?,Outside,No,,537,http://attrition.org/dataloss/2007/02/nydol01.html,DL-0563,,No,No,No,No
2/6/2007,Metro Credit Services,US,Biz,Fin,Disposal - Documents,SSN,NAA,Outside,No,,?,http://attrition.org/dataloss/2007/02/mcs01.html,DL-0564,,No,Yes,No,No
2/7/2007,Johns Hopkins Hospital,US,Med,Hos,Lost Tapes,SSN,NAA,Outside,No,,135000,http://attrition.org/dataloss/2007/02/jhh01.html,DL-0565,,No,No,No,No
2/7/2007,University of Nebraska Lincoln,US,Edu,Uni,Web,SSN,NAA,Inside - Accidental,No,,72,http://attrition.org/dataloss/2007/02/unl02.html,DL-0566,,No,No,No,No
2/7/2007,Central Connecticut State University,US,Edu,Uni,Snail Mail,SSN,NAA,Inside - Accidental,No,,750,http://attrition.org/dataloss/2007/02/ccsu01.html,DL-0570,,No,No,No,No
2/8/2007,St. Mary's Hospital,US,Med,Hos,Stolen Laptop,SSN,NAA,Outside,No,,130000,http://attrition.org/dataloss/2007/02/smh01.html,DL-0567,,No,No,No,No
2/8/2007,Piper Jaffray,US,Biz,Fin,Snail Mail,SSN,NAA,Inside - Accidental,Yes,,1000,http://attrition.org/dataloss/2007/02/piper01.html,DL-0574,,PJC,No,No,No
2/9/2007,East Carolina University,US,Edu,Uni,Web,SSN,NAA,Inside - Accidental,No,,65000,http://attrition.org/dataloss/2007/02/ecu01.html,DL-0568,,No,No,No,No
2/9/2007,Radford University,US,Edu,Uni,Hack,SSN,DOB,Outside,No,,2400,http://attrition.org/dataloss/2007/02/radford01.html,DL-0572,,No,No,No,No
2/10/2007,State of Indiana,US,Gov,State,Hack,CCN,NAA,Outside,No,,76600,http://attrition.org/dataloss/2007/02/indiana01.html,DL-0569,,No,No,No,Yes
2/10/2007,Department for Work and Pensions,GB,Gov,Fed,Snail Mail,ACC,NAA,Inside - Accidental,No,,26000,http://attrition.org/dataloss/2007/02/dwp01.html,DL-0571,,No,No,No,No
2/11/2007,Washington D.C Metropolitan Police Department,US,Gov,City,?,SSN,?,Inside - Accidental,No,,2000,http://attrition.org/dataloss/2007/02/dcmpd01.html,DL-0573,,No,No,No,No
2/14/2007,Kaiser Permanente,US,Med,NFP,Stolen Laptop,MED,SSN,Outside,No,,22000,http://attrition.org/dataloss/2007/02/kaiser01.html,DL-0575,,No,No,No,No
2/15/2007,Iowa Department of Education,US,Gov,State,Hack,SSN,NAA,Outside,No,,160000,http://attrition.org/dataloss/2007/02/idoe01.html,DL-0576,,No,No,No,No
2/15/2007,City College of San Francisco,US,Edu,Uni,Web,SSN,NAA,Inside - Accidental,No,,11000,http://attrition.org/dataloss/2007/02/ccsf01.html,DL-0577,,No,No,No,No
2/17/2007,State of Connecticut,US,Gov,State,Web,SSN,NAA,Inside - Accidental,No,,1753,http://attrition.org/dataloss/2007/02/conn01.html,DL-0578,,No,No,No,No
2/19/2007,Clarksville-Montgomery County Schools,US,Edu,HS,Web,SSN,?,Inside - Accidental,No,,633,http://attrition.org/dataloss/2007/02/cmcs01.html,DL-0579,,No,No,No,No
2/19/2007,Seton Family of Hospitals,US,Med,Hos,Stolen Laptop,SSN,NAA,Outside,No,,7800,http://attrition.org/dataloss/2007/02/sfh01.html,DL-0580,,No,No,No,No
2/19/2007,Stop & Shop,US,Biz,Retail,Hack,CCN,?,Outside,No,,?,http://attrition.org/dataloss/2007/02/sns01.html,DL-0582,,No,No,No,Yes
2/20/2007,Back and Joint Institute of Texas,US,Med,?,Disposal - Documents,SSN,MED,Outside,No,,?,http://attrition.org/dataloss/2007/02/bjit01.html,DL-0581,,No,Yes,No,No
2/21/2007,Georgia Tech University,US,Edu,Uni,Hack,SSN,NAA,Outside,No,,3000,http://attrition.org/dataloss/2007/02/gatech01.html,DL-0583,,No,No,No,No
2/22/2007,Speedmark,US,Biz,Ind,Stolen Computers,SSN,NAA,Outside,No,,35000,http://attrition.org/dataloss/2007/02/speedmark01.html,DL-0584,,No,No,No,No
2/23/2007,Rabun Apparel,US,Biz,Ind,Web,SSN,NAA,Inside - Accidental,No,,1006,http://attrition.org/dataloss/2007/02/rabun01.html,DL-0585,,No,No,No,No
2/23/2007,Worcestershire County Council,GB,Gov,County,Stolen Laptop,FIN,NAA,Outside,Yes,Serco,16239,http://attrition.org/dataloss/2007/02/wcc01.html,DL-0586,,No,No,No,No
2/23/2007,National Australia Bank,AU,Biz,Fin,Snail Mail,ACC,NAA,Inside - Accidental,No,,397,http://attrition.org/dataloss/2007/02/nab01.html,DL-0587,,No,No,No,No
2/24/2007,Japan Post,JP,Gov,Fed,Stolen Documents,NAA,ACC,Outside,No,,290000,http://attrition.org/dataloss/2007/02/jpost01.html,DL-0588,,No,No,No,No
2/28/2007,Gulf Coast Medical Center,US,Med,Hos,Stolen Computers,SSN,NAA,Outside,No,,9986,http://attrition.org/dataloss/2007/02/gcmc01.html,DL-0589,,No,No,No,No
3/1/2007,Tokyo University of Science,JP,Edu,Uni,Stolen Media,NAA,?,Outside,No,,8800,http://attrition.org/dataloss/2007/03/tus01.html,DL-0590,,No,No,No,No
3/1/2007,The Hospital for Sick Children (SickKids),CA,Med,Hos,Stolen Laptop,MED,?,Outside,No,,2900,http://attrition.org/dataloss/2007/03/sickkids01.html,DL-0591,,No,No,No,No
3/1/2007,Westerly Hospital,US,Med,Hos,Web,SSN,NAA,Outside,No,,2200,http://attrition.org/dataloss/2007/03/westerly01.html,DL-0592,,No,No,No,No
3/2/2007,Metropolitan State College of Denver,US,Edu,Uni,Stolen Laptop,SSN,NAA,Outside,No,,988,http://attrition.org/dataloss/2007/03/mscd01.html,DL-0593,,No,No,No,No
3/3/2007,Johnny's Selected Seeds,US,Biz,Retail,Hack,CCN,?,Outside,No,,11500,http://attrition.org/dataloss/2007/03/jss01.html,DL-0594,,No,No,No,No
3/7/2007,Los Rios Community College,US,Edu,Uni,Web,SSN,NAA,Inside - Accidental,No,,2000,http://attrition.org/dataloss/2007/03/losrios01.html,DL-0595,,No,No,No,No
3/7/2007,United States Census Bureau,US,Gov,Fed,Web,NAA,DOB,Inside - Accidental,No,,?,http://attrition.org/dataloss/2007/03/uscb01.html,DL-0596,,No,No,No,No
3/9/2007,California National Guard,US,Gov,State,Stolen Media,SSN,NAA,Outside,No,,1300,http://attrition.org/dataloss/2007/03/cng01.html,DL-0597,,No,No,No,No
3/10/2007,University of Idaho,US,Edu,Uni,Web,SSN,NAA,Inside - Accidental,No,,2700,http://attrition.org/dataloss/2007/03/uidaho01.html,DL-0598,,No,No,No,No
3/12/2007,Dai Nippon Printing Company,JP,Biz,Ind,Fraud - SE,CCN,NAA,Inside - Malicious,No,,8637405,http://attrition.org/dataloss/2007/03/dnpc01.html,DL-0601,,7912.T,No,No,Yes
3/14/2007,Empire Blue Cross Blue Shield / Wellpoint,US,Med,Ins,Lost Media,SSN,NAA,Outside,No,,75000,http://attrition.org/dataloss/2007/03/empire01.html,DL-0599,,No,Yes,No,No
3/16/2007,Springfield (Ohio) City Schools,US,Edu,HS,Stolen Laptop,SSN,NAA,Outside,Yes,Ohio Auditor of State,1950,http://attrition.org/dataloss/2007/03/scs01.html,DL-0600,,No,No,No,No
3/20/2007,Tax Service Plus,US,Biz,Fin,Stolen Computer,SSN,NAA,Outside,No,,4000,http://attrition.org/dataloss/2007/03/tsp01.html,DL-0602,,No,No,No,No
3/21/2007,HSBC Australia,AU,Biz,Fin,Lost Documents,FIN,NAA,Inside - Accidental,No,,100,http://attrition.org/dataloss/2007/03/hsbc01.html,DL-0603,,HBC,Yes,No,No
3/23/2007,Swedish Urology Group,US,Med,?,Stolen Media,SSN,MED,Outside,No,,?,http://attrition.org/dataloss/2007/03/sug01.html,DL-0604,,No,No,No,No
3/24/2007,Group Health Cooperative Health Care System,US,Med,Hos,Stolen Laptops,SSN,NAA,Outside,No,,31000,http://attrition.org/dataloss/2007/03/ghc01.html,DL-0605,,No,No,No,No
3/26/2007,U.S. Army Training and Doctrine Command,US,Gov,Fed,Stolen Laptop,SSN,NAA,Outside,No,,16000,http://attrition.org/dataloss/2007/03/fm01.html,DL-0606,,No,No,No,No
3/27/2007,Halifax,GB,Biz,Fin,Stolen Documents,ACC,NAA,Outside,No,,13000,http://attrition.org/dataloss/2007/03/halifax01.html,DL-0607,,HX,No,No,No
3/27/2007,St. Mary Parish Schools (Louisiana),US,Edu,HS,Web,SSN,?,Outside,No,,380,http://attrition.org/dataloss/2007/03/smp01.html,DL-0608,,No,No,No,No
3/27/2007,Nottinghamshire Healthcare,GB,Med,Hos,Stolen Laptop,NAA,DOB,Outside,No,,11500,http://attrition.org/dataloss/2007/03/nhs01.html,DL-0609,,No,Yes,No,Yes
3/29/2007,RadioShack,US,Biz,Retail,Disposal - Documents,CCN,SSN,Outside,No,,?,http://attrition.org/dataloss/2007/03/radioshack01.html,DL-0610,,RSH,Yes,No,No
3/29/2007,Los Angeles County Child Support Services,US,Gov,County,Stolen Laptops,SSN,NAA,Outside,No,,243000,http://attrition.org/dataloss/2007/03/laccss01.html,DL-0611,,No,No,No,No
3/30/2007,Navy Station San Diego,US,Gov,Fed,Lost Laptops,SSN,NAA,Outside,No,,?,http://attrition.org/dataloss/2007/03/nssd01.html,DL-0612,,No,No,No,No
3/30/2007,University of Montana-Western,US,Edu,Uni,Stolen Media,SSN,NAA,Outside,No,,400,http://attrition.org/dataloss/2007/03/umw01.html,DL-0613,,No,No,No,No
4/4/2007,University of California San Francisco,US,Edu,Uni,Hack,SSN,NAA,Outside,No,,46000,http://attrition.org/dataloss/2007/04/ucsf01.html,DL-0614,,No,No,No,No
4/5/2007,DCH Health System,US,Med,Hos,Lost Documents/Media,SSN,FIN,Outside,Yes,Mercer Human Resources Consulting,6000,http://attrition.org/dataloss/2007/04/dch01.html,DL-0615,,No,No,No,No
4/6/2007,Hortica,US,Biz,Ins,Lost Tapes,SSN,NAA,Outside,Yes,UPS,268000,http://attrition.org/dataloss/2007/04/hortica01.html,DL-0616,,No,No,No,No
4/6/2007,Chicago Public Schools,US,Edu,HS,Stolen Laptops,SSN,NAA,Outside,No,,40000,http://attrition.org/dataloss/2007/04/cps01.html,DL-0617,,No,No,No,No
4/8/2007,Rogers Communications Inc,CA,Biz,Ind,Disposal - Documents,SSN,NAA,Outside,No,,?,http://attrition.org/dataloss/2007/04/rogers01.html,DL-0618,,No,Partial,No,No
4/9/2007,Turbo Tax,US,Biz,Fin,Web,SSN,NAA,Outside,No,,?,http://attrition.org/dataloss/2007/04/turbotax01.html,DL-0619,,No,No,No,No
4/10/2007,Georgia Department of Community Health,US,Gov,State,Lost Media,SSN,NAA,Outside,Yes,Affiliated Computer Services,2900000,http://attrition.org/dataloss/2007/04/gdoch01.html,DL-0620,,No,No,No,No
4/11/2007,ChildNet,US,Biz,NFP,Stolen Laptop,SSN,NAA,Outside,No,,12000,http://attrition.org/dataloss/2007/04/childnet01.html,DL-0621,,No,No,No,No
4/11/2007,New Horizons Community Credit Union,US,Biz,Fin,Stolen Laptop,FIN,?,Outside,Yes,Protiviti,9000,http://attrition.org/dataloss/2007/04/nhccu01.html,DL-0625,,No,No,No,No
4/12/2007,Black Hills State University,US,Edu,Uni,Web,SSN,NAA,Outside,No,,56,http://attrition.org/dataloss/2007/04/bhsu01.html,DL-0622,,No,No,No,No
4/12/2007,University of Pittsburgh Medical Center,US,Edu,Med,Web,SSN,NAA,Outside,No,,80,http://attrition.org/dataloss/2007/04/upmc01.html,DL-0623,,No,No,No,No
4/12/2007,Fulton County Georgia,US,Gov,County,Disposal - Documents,SSN,NAA,Outside,No,,75000,http://attrition.org/dataloss/2007/04/fulton01.html,DL-0624,,No,No,No,No
4/12/2007,Bank of America,US,Biz,Fin,Stolen Laptop,SSN,NAA,Outside,No,,?,http://attrition.org/dataloss/2007/04/boa01.html,DL-0671,,BAC,No,No,No
4/17/2007,Ohio State University,US,Edu,Uni,Hack,SSN,NAA,Outside,No,,14094,http://attrition.org/dataloss/2007/04/osu01.html,DL-0626,,No,No,No,No
4/17/2007,CVS Corp.,US,Biz,Retail,Disposal - Documents,CCN,NAA,Outside,No,,1000,http://attrition.org/dataloss/2007/04/cvs01.html,DL-0627,,CVS,Partial,Yes,No
4/18/2007,Ohio State University,US,Edu,Uni,Stolen Laptops,SSN,NAA,Outside,No,,3500,http://attrition.org/dataloss/2007/04/osu02.html,DL-0628,,No,No,No,No
4/18/2007,University of California San Francisco,US,Edu,Uni,Stolen Computer,SSN,NAA,Outside,No,,3000,http://attrition.org/dataloss/2007/04/ucsf02.html,DL-0629,,No,No,No,No
4/19/2007,New Mexico State University,US,Edu,Uni,Web,SSN,NAA,Outside,No,,5600,http://attrition.org/dataloss/2007/04/nmsu01.html,DL-0630,,No,No,No,No
4/20/2007,Los Alamos National Laboratory,US,Gov,Fed,Web,SSN,NAA,Outside,Yes,Lujan Software Services,550,http://attrition.org/dataloss/2007/04/lanl01.html,DL-0631,,No,No,No,No
4/20/2007,United States Department of Agriculture,US,Gov,Fed,Web,SSN,NAA,Outside,No,,38700,http://attrition.org/dataloss/2007/04/usadcb02.html,DL-0632,,No,No,No,No
4/20/2007,Albertsons,US,Biz,Retail,Hack,CCN,?,Outside,No,,100,http://attrition.org/dataloss/2007/04/albert01.html,DL-0679,,No,No,No,No
4/23/2007,Federal Emergency Management Agency,US,Gov,Fed,Snail Mail,SSN,NAA,Inside - Accidental,No,,2300,http://attrition.org/dataloss/2007/04/fema01.html,DL-0637,,No,No,No,No
4/24/2007,The Neiman Marcus Group,US,Biz,Retail,Stolen Computer,SSN,NAA,Outside,No,,160000,http://attrition.org/dataloss/2007/04/neiman01.html,DL-0633,,NMG.A,No,No,No
4/24/2007,Baltimore County Department of Health,US,Gov,County,Stolen Laptop,SSN,NAA,Outside,No,,6000,http://attrition.org/dataloss/2007/04/bcdh01.html,DL-0634,,No,No,No,No
4/24/2007,Purdue University,US,Edu,Uni,Web,SSN,NAA,Outside,No,,175,http://attrition.org/dataloss/2007/04/purdue01.html,DL-0636,,No,No,No,No
4/26/2007,Innovation Interactive,US,Biz,Media,Web,FIN,NAA,Outside,Yes,Ceridian Corp.,150,http://attrition.org/dataloss/2007/04/ceridian01.html,DL-0635,,CEN,No,No,No
4/27/2007,Caterpillar Inc.,US,Biz,Ind,Stolen Laptop,SSN,NAA,Outside,Yes,SBA Inc.,?,http://attrition.org/dataloss/2007/04/cat01.html,DL-0638,,CAT,No,No,No
4/27/2007,Couriers On Demand,US,Biz,Ind,Web,SSN,NAA,Inside - Accidental,No,,?,http://attrition.org/dataloss/2007/04/cod01.html,DL-0639,,No,No,No,No
4/29/2007,University of New Mexico,US,Edu,Uni,Stolen Laptop,FIN,NAA,Outside,No,,3000,http://attrition.org/dataloss/2007/04/unm02.html,DL-0640,,No,No,No,No
5/1/2007,JPMorgan Chase,US,Biz,Fin,Lost Tape,SSN,ACC,Outside,No,,47000,http://attrition.org/dataloss/2007/05/jpchase01.html,DL-0641,,JPM,No,No,No
5/1/2007,Champaign Fraternal Order of Police,US,Biz,NFP,Disposal - Computers,SSN,NAA,Outside,No,,139,http://attrition.org/dataloss/2007/05/cfop01.html,DL-0642,,No,Partial,No,No
5/2/2007,Royal Cornwall Hospitals NHS Trust,GB,Med,Hos,Stolen Computer,FIN,NAA,Outside,No,,10000,http://attrition.org/dataloss/2007/05/rch01.html,DL-0643,,No,No,No,No
5/2/2007,Weston Travel and Insurance Agencies,CA,Biz,Ins,Disposal - Documents,CCN,NAA,Outside,No,,?,http://attrition.org/dataloss/2007/05/wtia01.html,DL-0644,,No,Partial,No,No
5/3/2007,Maryland Department of Natural Resources,US,Gov,State,Lost Media,SSN,NAA,Outside,No,,1400,http://attrition.org/dataloss/2007/05/mdnr01.html,DL-0645,,No,No,No,No
5/3/2007,Montgomery College,US,Edu,Uni,Web,SSN,NAA,Outside,No,,?,http://attrition.org/dataloss/2007/05/montgom01.html,DL-0646,,No,No,No,No
5/3/2007,Louisiana State University,US,Edu,Uni,Stolen Laptop,SSN,NAA,Outside,No,,750,http://attrition.org/dataloss/2007/05/lsu01.html,DL-0647,,No,No,No,No
5/4/2007,United States Transportation Security Administration,US,Gov,Fed,Lost Media,SSN,FIN,Outside,No,,100000,http://attrition.org/dataloss/2007/05/tsa01.html,DL-0648,,No,No,Yes,No
5/5/2007,Marks & Spencer,GB,Biz,Retail,Stolen Laptop,FIN,NAA,Outside,Yes,?,26000,http://attrition.org/dataloss/2007/05/marks01.html,DL-0649,,No,No,No,No
5/7/2007,Indiana Department of Administration,US,Gov,State,Web,SSN,?,Inside - Accidental,No,,?,http://attrition.org/dataloss/2007/05/idoa01.html,DL-0650,,No,No,No,No
5/8/2007,University of Missouri,US,Edu,Uni,Hack,SSN,NAA,Outside,No,,22396,http://attrition.org/dataloss/2007/05/mu02.html,DL-0651,,No,No,No,No
5/9/2007,Standard Life,GB,Biz,Ins,Snail Mail,FIN,NAA,Inside - Accidental,No,,300,http://attrition.org/dataloss/2007/05/sl01.html,DL-0652,,No,No,No,No
5/9/2007,SEB,SE,Biz,Fin,Hack,CCN,NAA,Outside,No,,10000,http://attrition.org/dataloss/2007/05/seb01.html,DL-0654,,No,No,No,No
5/10/2007,Highland Hospital,US,Med,Hos,Stolen Computer,SSN,NAA,Outside,No,,13000,http://attrition.org/dataloss/2007/05/highland01.html,DL-0653,,No,Yes,No,Yes
5/11/2007,UCI Medical Center,US,Med,Hos,Lost Documents,SSN,NAA,Outside,No,,300,http://attrition.org/dataloss/2007/05/uci01.html,DL-0655,,No,No,No,No
5/12/2007,Goshen College,US,Edu,Uni,Hack,SSN,NAA,Outside,No,,7300,http://attrition.org/dataloss/2007/05/goshen01.html,DL-0656,,No,No,No,No
5/14/2007,Community College of Southern Nevada,US,Edu,Uni,Hack,SSN,NAA,Outside,No,,197518,http://attrition.org/dataloss/2007/05/ccsn01.html,DL-0657,,No,No,No,No
5/15/2007,IBM,US,Biz,Tech,Lost Tapes,SSN,NAA,Outside,Yes,?,?,http://attrition.org/dataloss/2007/05/ibm01.html,DL-0658,,IBM,No,No,No
5/16/2007,Indianapolis Public Schools,US,Edu,HS,Web,NAA,MED,Outside,No,,7500,http://attrition.org/dataloss/2007/05/ips01.html,DL-0659,,No,No,No,No
5/17/2007,Georgia Department of Human Resources,US,Gov,State,Disposal - Documents,SSN,MED,Outside,No,,140000,http://attrition.org/dataloss/2007/05/gadhr01.html,DL-0660,,No,No,No,No
5/17/2007,Alcatel-Lucent,US,Biz,Tech,Lost Media,SSN,NAA,Outside,Yes,UPS,?,http://attrition.org/dataloss/2007/05/lucent01.html,DL-0661,,ALU,No,No,No
5/19/2007,Stony Brook University,US,Edu,Uni,Web,SSN,?,Inside - Accidental,No,,89853,http://attrition.org/dataloss/2007/05/stony01.html,DL-0662,,No,No,No,No
5/19/2007,Illinois Department of Financial and Professional Regulation,US,Gov,State,Hack,SSN,NAA,Outside,No,,300000,http://attrition.org/dataloss/2007/05/idofapr01.html,DL-0663,,No,No,No,No
5/19/2007,Texas Commission on Law Enforcement Officers Standards and Education,US,Gov,State,Stolen Laptop,SSN,NAA,Outside,Yes,Productivity Center Incorporated,97000,http://attrition.org/dataloss/2007/05/tcleose01.html,DL-0664,,No,No,Yes,No
5/19/2007,Yuma Elementary School District 1,US,Edu,HS,Stolen Documents,SSN,?,Outside,No,,91,http://attrition.org/dataloss/2007/05/yuma01.html,DL-0665,,No,No,No,No
5/20/2007,Northwestern University,US,Edu,Uni,Stolen Laptop,SSN,NAA,Outside,No,,?,http://attrition.org/dataloss/2007/05/nu01.html,DL-0666,,No,No,No,No
5/20/2007,Riverside Community Hospital,US,Biz,Med,Disposal - Documents,SSN,MED,Inside - Accidental,No,,10000,http://attrition.org/dataloss/2007/05/rivers01.html,DL-0689,,No,Yes,No,No
5/21/2007,Columbia Bank (NJ),US,Biz,Fin,Hack,SSN,?,Outside,No,,?,http://attrition.org/dataloss/2007/05/colbnk01.html,DL-0669,,No,No,No,No
5/22/2007,University of Pittsburgh Medical Center,US,Edu,Med,Snail Mail,SSN,?,Inside - Accidental,No,,6000,http://attrition.org/dataloss/2007/05/uopmc01.html,DL-0670,,No,No,No,No
5/22/2007,University of Colorado at Boulder,US,Edu,Uni,Hack,SSN,?,Outside,No,,44998,http://attrition.org/dataloss/2007/05/cub01.html,DL-0672,,No,No,No,No
5/23/2007,Check into Cash,US,Biz,Fin,Disposal - Documents,SSN,NAA,Outside,No,,?,http://attrition.org/dataloss/2007/05/cic01.html,DL-0674,,No,No,No,No
5/24/2007,Waco Independent School District,US,Edu,HS,Hack,SSN,?,Outside,No,,17400,http://attrition.org/dataloss/2007/05/wisd01.html,DL-0675,,No,No,No,Yes
5/24/2007,Beacon Medical Services,US,Biz,Med,Web,FIN,MED,Outside,No,,5000,http://attrition.org/dataloss/2007/05/beacon01.html,DL-0690,,No,No,No,No
5/25/2007,North Carolina Department of Transportation,US,Gov,State,Hack,SSN,NAA,Outside,No,,25000,http://attrition.org/dataloss/2007/05/ncdot01.html,DL-0676,,No,No,No,No
5/25/2007,Family Health Plus / Child Health Plus,US,Gov,State,Stolen Laptop,SSN,?,Outside,No,,?,http://attrition.org/dataloss/2007/05/cayu01.html,DL-0678,,No,Yes,No,Yes
5/26/2007,CoverTN,US,Gov,State,Web,SSN,?,Outside,No,,279,http://attrition.org/dataloss/2007/05/ctn01.html,DL-0677,,No,No,No,No
5/30/2007,Saskatoon Health Region,CA,Gov,Med,Disposal - Documents,NAA,MED,Outside,No,,2000,http://attrition.org/dataloss/2007/05/shr01.html,DL-0682,,No,Yes,No,No
5/31/2007,Priority One Credit Union,US,Biz,Fin,Snail Mail,SSN,ACC,Inside - Accidental,No,,?,http://attrition.org/dataloss/2007/05/ponecu01.html,DL-0687,,No,No,No,No
6/1/2007,Fresno County California,US,Gov,County,Lost Disk,SSN,NAA,Outside,Yes,DHL,10000,http://attrition.org/dataloss/2007/06/fresno01.html,DL-0683,,No,No,No,No
6/1/2007,JAX Federal Credit Union,US,Biz,Fin,Web,SSN,ACC,Inside - Accidental,Yes,?,7500,http://attrition.org/dataloss/2007/06/jax01.html,DL-0684,,No,No,No,No
6/1/2007,Bank of Scotland,GB,Biz,Fin,Lost Media,ACC,NAA,Outside,Yes,Royal Post,62000,http://attrition.org/dataloss/2007/06/boscot.html,DL-0685,,No,No,No,No
6/1/2007,Northwestern University,US,Edu,Uni,Web,SSN,NAA,Outside,No,,4000,http://attrition.org/dataloss/2007/06/nu01.html,DL-0686,,No,No,No,No
6/3/2007,Gadsden State Community College,US,Edu,Uni,Disposal - Documents,SSN,MISC,Outside,No,,400,http://attrition.org/dataloss/2007/06/gads01.html,DL-0688,,No,Yes,No,No
6/4/2007,Stevens Hospital,US,Med,Hos,Web,SSN,NAA,Outside,No,,550,http://attrition.org/dataloss/2007/06/stevens01.html,DL-0691,,No,No,No,No
6/6/2007,Cedarburg High School,US,Edu,HS,Hack,SSN,NAA,Inside - Accidental,No,,?,http://attrition.org/dataloss/2007/06/cedar01.html,DL-0692,,No,No,No,No
6/7/2007,Dearfield Medical Building,US,Med,Hos,Disposal - Documents,NAA,MED,Inside - Accidental,No,,?,http://attrition.org/dataloss/2007/06/dearfield.html,DL-0693,,No,Yes,No,No
6/8/2007,University of Virginia,US,Edu,Uni,Hack,SSN,?,Outside,No,,5735,http://attrition.org/dataloss/2007/06/uva01.html,DL-0694,,No,No,No,No
6/8/2007,University of Iowa,US,Edu,Uni,Hack,SSN,?,Outside,No,,1100,http://attrition.org/dataloss/2007/06/uiowa01.html,DL-0695,,No,No,No,No
6/9/2007,Concordia Hospital,CA,Med,Hos,Stolen Computer,NAA,MED,Outside,No,,3000,http://attrition.org/dataloss/2007/06/concordia01.html,DL-0696,,No,No,No,No
6/9/2007,Concord Hospital,US,Med,Hos,Web,SSN,NAA,Outside,Yes,Verus Inc,9297,http://attrition.org/dataloss/2007/06/concord01.html,DL-0697,,No,No,No,No
6/9/2007,UPS,US,Biz,Ind,Hack,SSN,NAA,Outside,No,,142,http://attrition.org/dataloss/2007/06/ups01.html,DL-0725,,No,No,No,No
6/11/2007,Pfizer,US,Biz,Med,Hack,SSN,NAA,Inside - Accidental,No,,17000,http://attrition.org/dataloss/2007/06/pfizer01.html,DL-0698,,PFE,No,Yes,No
6/11/2007,Grand Valley State University,US,Edu,Uni,Stolen Media,SSN,?,Outside,No,,3000,http://attrition.org/dataloss/2007/06/gvsu01.html,DL-0699,,No,No,No,No
6/13/2007,Eden Project,GB,Biz,NFP,Stolen Laptop,SSN,FIN,Outside,No,,500,http://attrition.org/dataloss/2007/06/eden01.html,DL-0700,,No,No,No,No
6/14/2007,City of Lynchburg,US,Gov,City,Web,MED,?,Inside - Accidental,No,,1200,http://attrition.org/dataloss/2007/06/lynchb01.html,DL-0701,,No,No,No,No
6/14/2007,Coastal Community Credit Union,CA,Biz,Fin,Stolen Tapes,SSN,CCN,Outside,Yes,?,120000,http://attrition.org/dataloss/2007/06/cccu01.html,DL-0702,,No,No,No,No
6/14/2007,Georgia Tech University,US,Edu,Uni,?,NAA,DOB,Outside,No,,23000,http://attrition.org/dataloss/2007/06/gatech01.html,DL-0703,,No,No,No,No
6/15/2007,State of Ohio,US,Gov,State,Stolen Media,SSN,NAA,Outside,No,,1300000,http://attrition.org/dataloss/2007/06/ohio01.html,DL-0704,,No,No,No,No
6/18/2007,Texas A&M Corpus Christi,US,Edu,Uni,Lost Media,SSN,NAA,Outside,No,,8000,http://attrition.org/dataloss/2007/06/tamcc01.html,DL-0705,,No,Yes,No,No
6/18/2007,Parisexposed.com,US,Biz,Tech,Web,CCN,NAA,Outside,No,,750,http://attrition.org/dataloss/2007/06/paris01.html,DL-0706,,No,No,No,No
6/21/2007,American Airlines,US,Biz,Ind,Web,SSN,?,Inside - Accidental,No,,365,http://attrition.org/dataloss/2007/06/aa01.html,DL-0707,,No,No,No,No
6/21/2007,Tokyo University Hospital,JP,Edu,Hos,Lost Documents,MED,?,Outside,No,,120,http://attrition.org/dataloss/2007/06/tokuh01.html,DL-0711,,No,No,No,No
